Date,Open,High,Low,Close,Adj Close,Volume
2016-10-27,801.0,803.48999,791.5,795.349976,795.349976,2749200
2016-10-26,806.340027,806.97998,796.320007,799.070007,799.070007,1647700
2016-10-25,816.679993,816.679993,805.140015,807.669983,807.669983,1576400
2016-10-24,804.900024,815.179993,804.820007,813.109985,813.109985,1697500
2016-10-21,795.0,799.5,794.0,799.369995,799.369995,1266200
2016-10-20,803.299988,803.969971,796.030029,796.969971,796.969971,1757500
2016-10-19,798.23999,804.599976,798.030029,801.5,801.5,1766800
2016-10-18,787.849976,801.609985,785.565002,795.26001,795.26001,1995600
2016-10-17,779.799988,785.849976,777.5,779.960022,779.960022,1093000
2016-10-14,781.650024,783.950012,776.0,778.530029,778.530029,852500
2016-10-13,781.219971,781.219971,773.0,778.190002,778.190002,1365300
2016-10-12,783.76001,788.130005,782.059998,786.140015,786.140015,937400
2016-10-11,786.659973,792.280029,780.580017,783.070007,783.070007,1372500
2016-10-10,777.710022,789.380005,775.869995,785.940002,785.940002,1161400
2016-10-07,779.659973,779.659973,770.75,775.080017,775.080017,933200
2016-10-06,779.0,780.47998,775.539978,776.859985,776.859985,1070700
2016-10-05,779.309998,782.070007,775.650024,776.469971,776.469971,1461200
2016-10-04,776.030029,778.710022,772.890015,776.429993,776.429993,1201400
2016-10-03,774.25,776.065002,769.5,772.559998,772.559998,1278800
2016-09-30,776.330017,780.940002,774.090027,777.289978,777.289978,1585300
2016-09-29,781.440002,785.799988,774.231995,775.01001,775.01001,1314700
2016-09-28,777.849976,781.809998,774.969971,781.559998,781.559998,1109800
2016-09-27,775.5,785.98999,774.307983,783.01001,783.01001,1153200
2016-09-26,782.73999,782.73999,773.070007,774.210022,774.210022,1533200
2016-09-23,786.590027,788.929993,784.150024,786.900024,786.900024,1411900
2016-09-22,780.0,789.849976,778.440002,787.210022,787.210022,1486200
2016-09-21,772.659973,777.159973,768.301025,776.219971,776.219971,1167800
2016-09-20,769.0,773.330017,768.530029,771.409973,771.409973,978600
2016-09-19,772.419983,774.0,764.440979,765.700012,765.700012,1171100
2016-09-16,769.75,769.75,764.659973,768.880005,768.880005,2049300
2016-09-15,762.890015,773.799988,759.960022,771.76001,771.76001,1305100
2016-09-14,759.609985,767.679993,759.109985,762.48999,762.48999,1087400
2016-09-13,764.47998,766.219971,755.799988,759.690002,759.690002,1395000
2016-09-12,755.130005,770.289978,754.0,769.02002,769.02002,1311000
2016-09-09,770.099976,773.244995,759.659973,759.659973,759.659973,1885500
2016-09-08,778.590027,780.349976,773.580017,775.320007,775.320007,1260600
2016-09-07,780.0,782.72998,776.200012,780.349976,780.349976,893700
2016-09-06,773.450012,782.0,771.0,780.080017,780.080017,1442800
2016-09-02,773.01001,773.919983,768.409973,771.460022,771.460022,1072700
2016-09-01,769.25,771.02002,764.299988,768.780029,768.780029,925100
2016-08-31,767.01001,769.090027,765.380005,767.049988,767.049988,1248600
2016-08-30,769.330017,774.466003,766.840027,769.090027,769.090027,1130000
2016-08-29,768.73999,774.98999,766.61499,772.150024,772.150024,841000
2016-08-26,769.0,776.080017,765.849976,769.539978,769.539978,1166700
2016-08-25,767.0,771.890015,763.184998,769.409973,769.409973,926900
2016-08-24,770.580017,774.5,767.070007,769.640015,769.640015,1072000
2016-08-23,775.47998,776.440002,771.784973,772.080017,772.080017,928200
2016-08-22,773.27002,774.539978,770.049988,772.150024,772.150024,951400
2016-08-19,775.0,777.099976,773.130005,775.419983,775.419983,861500
2016-08-18,780.01001,782.859985,777.0,777.5,777.5,719400
2016-08-17,777.320007,780.809998,773.530029,779.909973,779.909973,924200
2016-08-16,780.299988,780.97998,773.44397,777.140015,777.140015,1028000
2016-08-15,783.75,787.48999,780.109985,782.440002,782.440002,938200
2016-08-12,781.5,783.39502,780.400024,783.219971,783.219971,740500
2016-08-11,785.0,789.75,782.969971,784.849976,784.849976,971100
2016-08-10,783.75,786.812012,782.778015,784.679993,784.679993,786400
2016-08-09,781.099976,788.940002,780.570007,784.26001,784.26001,1318900
2016-08-08,782.0,782.630005,778.091003,781.76001,781.76001,1107900
2016-08-05,773.780029,783.039978,772.340027,782.219971,782.219971,1801200
2016-08-04,772.219971,774.070007,768.794983,771.609985,771.609985,1139400
2016-08-03,767.179993,773.210022,766.820007,773.179993,773.179993,1287400
2016-08-02,768.690002,775.840027,767.849976,771.070007,771.070007,1784500
2016-08-01,761.090027,780.429993,761.090027,772.880005,772.880005,2700500
2016-07-29,772.710022,778.549988,766.77002,768.789978,768.789978,3841500
2016-07-28,747.039978,748.650024,739.299988,745.909973,745.909973,3530200
2016-07-27,738.280029,744.460022,737.0,741.77002,741.77002,1497100
2016-07-26,739.039978,741.690002,734.27002,738.419983,738.419983,1186700
2016-07-25,740.669983,742.609985,737.5,739.77002,739.77002,1032400
2016-07-22,741.859985,743.23999,736.559998,742.73999,742.73999,1259800
2016-07-21,740.359985,741.690002,735.830994,738.630005,738.630005,1026300
2016-07-20,737.330017,742.130005,737.099976,741.190002,741.190002,1289700
2016-07-19,729.890015,736.98999,729.0,736.960022,736.960022,1227500
2016-07-18,722.710022,736.130005,721.190002,733.780029,733.780029,1295500
2016-07-15,725.72998,725.73999,719.054993,719.849976,719.849976,1279300
2016-07-14,721.580017,722.210022,718.030029,720.950012,720.950012,950200
2016-07-13,723.619995,724.0,716.849976,716.97998,716.97998,935900
2016-07-12,719.119995,722.940002,715.909973,720.640015,720.640015,1336900
2016-07-11,708.049988,716.51001,707.23999,715.090027,715.090027,1111800
2016-07-08,699.5,705.710022,696.434998,705.630005,705.630005,1575200
2016-07-07,698.080017,698.200012,688.215027,695.359985,695.359985,1303100
2016-07-06,689.97998,701.679993,689.090027,697.77002,697.77002,1411900
2016-07-05,696.059998,696.940002,688.880005,694.950012,694.950012,1462600
2016-07-01,692.200012,700.650024,692.130005,699.210022,699.210022,1344700
2016-06-30,685.469971,692.320007,683.650024,692.099976,692.099976,1597700
2016-06-29,683.0,687.429016,681.409973,684.109985,684.109985,1932600
2016-06-28,678.969971,680.330017,673.0,680.039978,680.039978,2173800
2016-06-27,671.0,672.299988,663.283997,668.26001,668.26001,2629000
2016-06-24,675.169983,689.400024,673.450012,675.219971,675.219971,4449000
2016-06-23,697.450012,701.950012,687.0,701.869995,701.869995,2171400
2016-06-22,699.059998,700.859985,693.08197,697.460022,697.460022,1184300
2016-06-21,698.400024,702.77002,692.01001,695.940002,695.940002,1465600
2016-06-20,698.77002,702.47998,693.409973,693.710022,693.710022,2082500
2016-06-17,708.650024,708.820007,688.452026,691.719971,691.719971,3402400
2016-06-16,714.909973,716.650024,703.26001,710.359985,710.359985,1982500
2016-06-15,719.0,722.97998,717.309998,718.919983,718.919983,1214500
2016-06-14,716.47998,722.469971,713.119995,718.27002,718.27002,1306100
2016-06-13,716.51001,725.440002,716.51001,718.359985,718.359985,1258900
2016-06-10,719.469971,725.890015,716.429993,719.409973,719.409973,1216400
2016-06-09,722.869995,729.539978,722.335999,728.580017,728.580017,988900
2016-06-08,723.960022,728.570007,720.580017,728.280029,728.280029,1583700
2016-06-07,719.840027,721.97998,716.549988,716.650024,716.650024,1336200
2016-06-06,724.909973,724.909973,714.609985,716.549988,716.549988,1565300
2016-06-03,729.27002,729.48999,720.559998,722.340027,722.340027,1226300
2016-06-02,732.5,733.02002,724.169983,730.400024,730.400024,1337600
2016-06-01,734.530029,737.210022,730.659973,734.150024,734.150024,1253600
2016-05-31,731.73999,739.72998,731.26001,735.719971,735.719971,2129500
2016-05-27,724.01001,733.935974,724.0,732.659973,732.659973,1975000
2016-05-26,722.869995,728.330017,720.280029,724.119995,724.119995,1542900
2016-05-25,720.76001,727.51001,719.705017,725.27002,725.27002,1629200
2016-05-24,706.859985,720.969971,706.859985,720.090027,720.090027,1929500
2016-05-23,706.530029,711.478027,704.179993,704.23999,704.23999,1320900
2016-05-20,701.619995,714.580017,700.52002,709.73999,709.73999,1828400
2016-05-19,702.359985,706.0,696.799988,700.320007,700.320007,1670200
2016-05-18,703.669983,711.599976,700.630005,706.630005,706.630005,1766800
2016-05-17,715.98999,721.52002,704.109985,706.22998,706.22998,2001200
2016-05-16,709.130005,718.47998,705.650024,716.48999,716.48999,1317100
2016-05-13,711.929993,716.661987,709.26001,710.830017,710.830017,1314500
2016-05-12,717.059998,719.25,709.0,713.309998,713.309998,1360700
2016-05-11,723.409973,724.47998,712.799988,715.289978,715.289978,1692100
2016-05-10,716.75,723.5,715.719971,723.179993,723.179993,1563100
2016-05-09,712.0,718.710022,710.0,712.900024,712.900024,1510300
2016-05-06,698.380005,711.859985,698.106995,711.119995,711.119995,1829300
2016-05-05,697.700012,702.320007,695.719971,701.429993,701.429993,1683500
2016-05-04,690.48999,699.75,689.01001,695.700012,695.700012,1688600
2016-05-03,696.869995,697.840027,692.0,692.359985,692.359985,1543800
2016-05-02,697.630005,700.640015,691.0,698.210022,698.210022,1645300
